zip|tractfips
28803|37021000800
28803|37021002204
28803|37021000700
28804|37021002703
28804|37021000500
28804|37021002607
28804|37021001500
28804|37021002701
28804|37021001600
28804|37021000400
28804|37021001400
28804|37021002702
28804|37021001802
28804|37021001700
28804|37021000600
28804|37021001801
28804|37021000300
28805|37021002000
28805|37021003001
28805|37021001900
28805|37021001802
28805|37021001801
28805|37021000800
28805|37021000500
28806|37021001100
28806|37021001400
28806|37021001000
28806|37021002606
28806|37021002605
28806|37021002506
28806|37021002302
28806|37021001200
28806|37021002607
28806|37021002505
28806|37021002301
28806|37021001300
28806|37021000400
28810|37021002302
28813|37021002102
28814|37021000500
28815|37021001900
28816|37021001200
28901|37113970200
28901|37039930100
28901|37039930200
28902|37039930500
28902|37043950200
28903|37039930601
28904|37043950200
28904|37043950100
28905|37039930200
28905|37039930400
28906|37039930602
28906|37043950200
28906|37039930200
28906|37039930400
28906|37039930300
28906|37039930601
28906|37039930500
28909|37043950200
